field,row,tree,yplant,year,month,nb_bunch,nb_fr,nb_abfr,,
050,18,2,2002,2022,5,1,5,,,
050,18,3,2002,2022,5,0,0,,,
050,18,4,2002,2022,5,0,0,,,
050,18,5,2002,2022,5,1,4,,,
050,18,6,2002,2022,5,0,0,,,
050,18,7,2002,2022,5,0,0,,,
050,18,8,2002,2022,5,1,10,,,
050,18,10,2002,2022,5,0,0,,,
050,18,11,2002,2022,5,1,5,,,
050,18,12,2002,2022,5,0,0,,,
050,18,13,2002,2022,5,1,8,,,
050,18,14,2002,2022,5,1,8,,,
050,18,15,2002,2022,5,0,0,,,
050,18,16,2002,2022,5,0,0,,,
050,18,17,2002,2022,5,0,0,,,
050,18,18,2002,2022,5,0,0,,,
050,18,19,2002,2022,5,0,0,,,
050,18,20,2002,2022,5,1,18,,,
050,18,22,2002,2022,5,1,10,,,
050,19,1,2002,2022,5,1,7,,,
050,19,2,2002,2022,5,0,0,,,
050,19,3,2002,2022,5,0,0,,,
050,19,5,2002,2022,5,0,0,,,
050,19,6,2002,2022,5,1,6,,,
050,19,7,2002,2022,5,1,10,,,
050,19,10,2002,2022,5,1,13,,,
050,19,11,2002,2022,5,1,1,,,
050,19,12,2002,2022,5,1,2,,,
050,19,13,2002,2022,5,1,3,,,
050,19,15,2002,2022,5,0,0,,,
050,19,16,2002,2022,5,2,20,,,
050,19,17,2002,2022,5,1,18,,,
050,19,18,2002,2022,5,1,7,,,
050,19,19,2002,2022,5,0,0,,,
050,19,20,2002,2022,5,1,15,,,
050,19,21,2002,2022,5,2,31,,,
050,19,22,2002,2022,5,2,31,,,
050,20,1,2002,2022,5,0,0,,,
050,20,3,2002,2022,5,0,0,,,
050,20,4,2002,2022,5,1,9,,,
050,20,5,2002,2022,5,1,2,,,
050,20,6,2002,2022,5,0,0,,,
050,20,7,2002,2022,5,0,0,,,
050,20,8,2002,2022,5,0,0,,,
050,20,9,2002,2022,5,0,0,,,
050,20,10,2002,2022,5,1,5,,,
050,20,11,2002,2022,5,0,0,,,
050,20,12,2002,2022,5,1,3,,,
050,20,13,2002,2022,5,1,1,,,
050,20,14,2002,2022,5,1,7,,,
050,20,15,2002,2022,5,0,0,,,
050,20,16,2002,2022,5,1,12,,,
050,20,17,2002,2022,5,1,4,,,
050,20,18,2002,2022,5,0,0,,,
050,20,19,2002,2022,5,0,0,,,
050,20,20,2002,2022,5,0,0,,,
050,20,21,2002,2022,5,0,0,,,
050,21,1,2002,2022,5,0,0,,,
050,21,3,2002,2022,5,0,0,,,
050,21,4,2002,2022,5,1,2,,,
050,21,5,2002,2022,5,1,3,,,
050,21,6,2002,2022,5,0,0,,,
050,21,7,2002,2022,5,0,0,,,
050,21,8,2002,2022,5,1,7,,,
050,21,9,2002,2022,5,0,0,,,
050,21,10,2002,2022,5,0,0,,,
050,21,11,2002,2022,5,0,0,,,
050,21,12,2002,2022,5,1,3,,,
050,21,13,2002,2022,5,0,0,,,
050,21,14,2002,2022,5,1,10,,,
050,21,15,2002,2022,5,1,4,,,
050,21,19,2002,2022,5,0,0,,,
050,21,20,2002,2022,5,0,0,,,
050,21,22,2002,2022,5,1,5,,,
050,22,1,2002,2022,5,0,0,,,
050,22,2,2002,2022,5,0,0,,,
050,22,3,2002,2022,5,0,0,,,
050,22,4,2002,2022,5,0,0,,,
050,22,5,2002,2022,5,0,0,,,
050,22,6,2002,2022,5,0,0,,,
050,22,7,2002,2022,5,0,0,,,
050,22,9,2002,2022,5,1,5,,,
050,22,10,2002,2022,5,0,0,,,
050,22,11,2002,2022,5,0,0,,,
050,22,12,2002,2022,5,0,0,,,
050,22,13,2002,2022,5,0,0,,,
050,22,14,2002,2022,5,1,10,,,
050,22,15,2002,2022,5,2,18,,,
050,22,16,2002,2022,5,1,2,,,
050,22,17,2002,2022,5,1,9,,,
050,22,18,2002,2022,5,0,0,,,
050,22,19,2002,2022,5,1,8,,,
050,22,20,2002,2022,5,2,15,,,
050,22,21,2002,2022,5,1,8,,,
050,23,2,2002,2022,5,0,0,,,
050,23,3,2002,2022,5,1,5,,,
050,23,4,2002,2022,5,0,0,,,
050,23,5,2002,2022,5,1,0,,,
050,23,6,2002,2022,5,1,2,,,
050,23,7,2002,2022,5,0,0,,,
050,23,9,2002,2022,5,1,2,,,
050,23,10,2002,2022,5,0,0,,,
050,23,12,2002,2022,5,0,0,,,
050,23,13,2002,2022,5,0,0,,,
050,23,14,2002,2022,5,0,0,,,
050,23,15,2002,2022,5,2,23,,,
050,23,16,2002,2022,5,0,0,,,
050,23,18,2002,2022,5,0,0,,,
050,23,19,2002,2022,5,0,0,,,
050,23,21,2002,2022,5,0,0,,,
050,24,1,2002,2022,5,1,1,,,
050,24,3,2002,2022,5,0,0,,,
050,24,4,2002,2022,5,1,6,,,
050,24,6,2002,2022,5,0,0,,,
050,24,7,2002,2022,5,0,0,,,
050,24,9,2002,2022,5,0,0,,,
050,24,10,2002,2022,5,0,0,,,
050,24,11,2002,2022,5,1,10,,,
050,24,12,2002,2022,5,2,18,,,
050,24,13,2002,2022,5,0,0,,,
050,24,14,2002,2022,5,1,2,,,
050,24,15,2002,2022,5,0,0,,,
050,24,16,2002,2022,5,1,8,,,
050,24,17,2002,2022,5,0,0,,,
050,24,18,2002,2022,5,0,0,,,
050,24,19,2002,2022,5,2,32,,,
050,24,20,2002,2022,5,0,0,,,
050,24,21,2002,2022,5,2,14,,,
050,24,22,2002,2022,5,1,12,,,
050,25,1,2002,2022,5,0,0,,,
050,25,2,2002,2022,5,1,3,,,
050,25,3,2002,2022,5,0,0,,,
050,25,4,2002,2022,5,0,0,,,
050,25,5,2002,2022,5,0,0,,,
050,25,6,2002,2022,5,1,10,,,
050,25,8,2002,2022,5,0,0,,,
050,25,9,2002,2022,5,0,0,,,
050,25,10,2002,2022,5,0,0,,,
050,25,11,2002,2022,5,0,0,,,
050,25,13,2002,2022,5,1,8,,,
050,25,14,2002,2022,5,1,6,,,
050,25,15,2002,2022,5,0,0,,,
050,25,16,2002,2022,5,0,0,,,
050,25,20,2002,2022,5,0,0,,,
050,25,21,2002,2022,5,1,2,,,
050,25,22,2002,2022,5,2,19,,,
050,26,1,2002,2022,5,0,0,,,
050,26,2,2002,2022,5,1,6,,,
050,26,3,2002,2022,5,1,2,,,
050,26,4,2002,2022,5,0,0,,,
050,26,5,2002,2022,5,0,0,,,
050,26,6,2002,2022,5,0,0,,,
050,26,7,2002,2022,5,1,2,,,
050,26,8,2002,2022,5,0,0,,,
050,26,9,2002,2022,5,0,0,,,
050,26,10,2002,2022,5,0,0,,,
050,26,11,2002,2022,5,0,0,,,
050,26,12,2002,2022,5,0,0,,,
050,26,14,2002,2022,5,1,2,,,
050,26,15,2002,2022,5,1,4,,,
050,26,16,2002,2022,5,1,10,,,
050,26,17,2002,2022,5,0,0,,,
050,26,20,2002,2022,5,0,0,,,
050,26,21,2002,2022,5,1,7,,,
050,26,22,2002,2022,5,2,5,,,
050,27,1,2002,2022,5,0,0,,,
050,27,2,2002,2022,5,0,0,,,
050,27,3,2002,2022,5,0,0,,,
050,27,5,2002,2022,5,0,0,,,
050,27,7,2002,2022,5,0,0,,,
050,27,8,2002,2022,5,0,0,,,
050,27,9,2002,2022,5,1,4,,,
050,27,10,2002,2022,5,0,0,,,
050,27,11,2002,2022,5,1,3,,,
050,27,12,2002,2022,5,1,3,,,
050,27,13,2002,2022,5,0,0,,,
050,27,14,2002,2022,5,2,14,,,
050,27,15,2002,2022,5,0,0,,,
050,27,16,2002,2022,5,1,10,,,
050,27,17,2002,2022,5,0,0,,,
050,27,18,2002,2022,5,0,0,,,
050,27,19,2002,2022,5,2,7,,,
050,27,20,2002,2022,5,1,4,,,
050,27,21,2002,2022,5,1,2,,,
050,27,22,2002,2022,5,0,0,,,
050,28,2,2002,2022,5,1,10,,,
050,28,3,2002,2022,5,0,0,,,
050,28,4,2002,2022,5,0,0,,,
050,28,5,2002,2022,5,0,0,,,
050,28,6,2002,2022,5,1,3,,,
050,28,7,2002,2022,5,0,0,,,
050,28,8,2002,2022,5,0,0,,,
050,28,9,2002,2022,5,0,0,,,
050,28,10,2002,2022,5,0,0,,,
050,28,11,2002,2022,5,0,0,,,
050,28,12,2002,2022,5,1,3,,,
050,28,13,2002,2022,5,0,0,,,
050,28,14,2002,2022,5,1,5,,,
050,28,15,2002,2022,5,1,5,,,
050,28,16,2002,2022,5,1,3,,,
050,28,17,2002,2022,5,0,0,,,
050,28,18,2002,2022,5,1,1,,,
050,28,19,2002,2022,5,1,10,,,
050,28,20,2002,2022,5,1,7,,,
050,28,21,2002,2022,5,1,12,,,
050,28,22,2002,2022,5,0,0,,,
050,29,1,2002,2022,5,2,7,,,
050,29,2,2002,2022,5,1,5,,,
050,29,3,2002,2022,5,0,0,,,
050,29,4,2002,2022,5,0,0,,,
050,29,5,2002,2022,5,0,0,,,
050,29,6,2002,2022,5,0,0,,,
050,29,7,2002,2022,5,1,3,,,
050,29,8,2002,2022,5,0,0,,,
050,29,9,2002,2022,5,1,5,,,
050,29,10,2002,2022,5,1,5,,,
050,29,11,2002,2022,5,0,0,,,
050,29,12,2002,2022,5,0,0,,,
050,29,13,2002,2022,5,0,0,,,
050,29,14,2002,2022,5,0,0,,,
050,29,15,2002,2022,5,1,6,,,
050,29,16,2002,2022,5,0,0,,,
050,29,18,2002,2022,5,0,0,,,
050,29,19,2002,2022,5,1,4,,,
050,29,20,2002,2022,5,1,15,,,
050,29,21,2002,2022,5,1,8,,,
050,29,22,2002,2022,5,0,0,,,
050,30,1,2002,2022,5,0,0,,,
050,30,2,2002,2022,5,0,0,,,
050,30,3,2002,2022,5,1,6,,,
050,30,5,2002,2022,5,1,3,,,
050,30,6,2002,2022,5,1,3,,,
050,30,7,2002,2022,5,1,5,,,
050,30,8,2002,2022,5,0,0,,,
050,30,9,2002,2022,5,2,14,,,
050,30,10,2002,2022,5,0,0,,,
050,30,11,2002,2022,5,0,0,,,
050,30,12,2002,2022,5,1,5,,,
050,30,13,2002,2022,5,0,0,,,
050,30,14,2002,2022,5,0,0,,,
050,30,16,2002,2022,5,1,1,,,
050,30,17,2002,2022,5,0,0,,,
050,30,18,2002,2022,5,1,4,,,
050,30,19,2002,2022,5,1,6,,,
050,30,20,2002,2022,5,1,7,,,
050,30,21,2002,2022,5,1,5,,,
050,30,22,2002,2022,5,1,2,,,
050,31,1,2002,2022,5,0,0,,,
050,31,2,2002,2022,5,0,0,,,
050,31,3,2002,2022,5,1,2,,,
050,31,4,2002,2022,5,1,4,,,
050,31,5,2002,2022,5,0,0,,,
050,31,6,2002,2022,5,1,4,,,
050,31,7,2002,2022,5,0,0,,,
050,31,8,2002,2022,5,0,0,,,
050,31,9,2002,2022,5,1,6,,,
050,31,10,2002,2022,5,1,8,,,
050,31,11,2002,2022,5,0,0,,,
050,31,12,2002,2022,5,1,5,,,
050,31,13,2002,2022,5,1,8,,,
050,31,15,2002,2022,5,1,5,,,
050,31,16,2002,2022,5,0,0,,,
050,31,17,2002,2022,5,0,0,,,
050,31,18,2002,2022,5,0,0,,,
050,31,19,2002,2022,5,1,6,,,
050,31,20,2002,2022,5,1,5,,,
050,31,21,2002,2022,5,1,6,,,
050,31,22,2002,2022,5,1,3,,,
050,32,2,2002,2022,5,0,0,,,
050,32,3,2002,2022,5,1,4,,,
050,32,4,2002,2022,5,0,0,,,
050,32,5,2002,2022,5,0,0,,,
050,32,6,2002,2022,5,0,0,,,
050,32,7,2002,2022,5,0,0,,,
050,32,8,2002,2022,5,1,3,,,
050,32,9,2002,2022,5,1,10,,,
050,32,10,2002,2022,5,0,0,,,
050,32,11,2002,2022,5,0,0,,,
050,32,12,2002,2022,5,0,0,,,
050,32,13,2002,2022,5,1,9,,,
050,32,14,2002,2022,5,1,5,,,
050,32,15,2002,2022,5,0,0,,,
050,32,16,2002,2022,5,1,3,,,
050,32,17,2002,2022,5,0,0,,,
050,32,18,2002,2022,5,1,8,,,
050,32,19,2002,2022,5,1,5,,,
050,32,20,2002,2022,5,0,0,,,
050,32,21,2002,2022,5,0,0,,,
050,32,22,2002,2022,5,1,15,,,
050,33,2,2002,2022,5,1,1,,,
050,33,3,2002,2022,5,0,0,,,
050,33,4,2002,2022,5,1,6,,,
050,33,5,2002,2022,5,1,1,,,
050,33,6,2002,2022,5,0,0,,,
050,33,7,2002,2022,5,1,8,,,
050,33,8,2002,2022,5,1,8,,,
050,33,9,2002,2022,5,1,7,,,
050,33,10,2002,2022,5,0,0,,,
050,33,11,2002,2022,5,0,0,,,
050,33,12,2002,2022,5,2,26,,,
050,33,13,2002,2022,5,0,0,,,
050,33,14,2002,2022,5,0,0,,,
050,33,15,2002,2022,5,1,6,,,
050,33,16,2002,2022,5,1,6,,,
050,33,17,2002,2022,5,1,4,,,
050,33,18,2002,2022,5,1,9,,,
050,33,19,2002,2022,5,1,5,,,
050,33,20,2002,2022,5,1,7,,,
050,33,21,2002,2022,5,1,8,,,
050,33,22,2002,2022,5,1,10,,,
050,34,1,2002,2022,5,1,1,,,
050,34,3,2002,2022,5,0,0,,,
050,34,4,2002,2022,5,0,0,,,
050,34,5,2002,2022,5,1,6,,,
050,34,6,2002,2022,5,0,0,,,
050,34,7,2002,2022,5,1,2,,,
050,34,8,2002,2022,5,0,0,,,
050,34,9,2002,2022,5,0,0,,,
050,34,10,2002,2022,5,1,7,,,
050,34,11,2002,2022,5,1,2,,,
050,34,12,2002,2022,5,1,1,,,
050,34,13,2002,2022,5,0,0,,,
050,34,15,2002,2022,5,1,10,,,
050,34,17,2002,2022,5,1,9,,,
050,34,18,2002,2022,5,0,0,,,
050,34,19,2002,2022,5,0,0,,,
050,34,20,2002,2022,5,1,13,,,
050,34,21,2002,2022,5,1,13,,,
050,34,22,2002,2022,5,1,11,,,
050,35,1,2002,2022,5,1,2,,,
050,35,2,2002,2022,5,1,8,,,
050,35,4,2002,2022,5,0,0,,,
050,35,5,2002,2022,5,1,12,,,
050,35,9,2002,2022,5,0,0,,,
050,35,10,2002,2022,5,2,21,,,
050,35,11,2002,2022,5,0,0,,,
050,35,12,2002,2022,5,2,21,,,
050,35,13,2002,2022,5,0,0,,,
050,35,14,2002,2022,5,1,5,,,
050,35,15,2002,2022,5,2,25,,,
050,35,16,2002,2022,5,0,0,,,
050,35,17,2002,2022,5,0,0,,,
050,35,18,2002,2022,5,1,15,,,
050,35,19,2002,2022,5,1,15,,,
050,35,20,2002,2022,5,1,7,,,
050,35,21,2002,2022,5,1,11,,,
050,35,22,2002,2022,5,2,25,,,
050,36,1,2002,2022,5,1,6,,,
050,36,3,2002,2022,5,0,0,,,
050,36,4,2002,2022,5,0,0,,,
050,36,5,2002,2022,5,1,4,,,
050,36,6,2002,2022,5,1,5,,,
050,36,7,2002,2022,5,1,6,,,
050,36,8,2002,2022,5,2,15,,,
050,36,9,2002,2022,5,1,9,,,
050,36,10,2002,2022,5,0,0,,,
050,36,11,2002,2022,5,1,8,,,
050,36,12,2002,2022,5,1,9,,,
050,36,13,2002,2022,5,0,0,,,
050,36,14,2002,2022,5,1,3,,,
050,36,15,2002,2022,5,2,12,,,
050,36,16,2002,2022,5,2,15,,,
050,36,18,2002,2022,5,0,0,,,
050,36,19,2002,2022,5,0,0,,,
050,36,20,2002,2022,5,2,21,,,
050,36,21,2002,2022,5,1,2,,,
050,36,22,2002,2022,5,2,26,,,
050,37,1,2002,2022,5,2,13,,,
050,37,3,2002,2022,5,1,10,,,
050,37,4,2002,2022,5,1,9,,,
050,37,5,2002,2022,5,1,8,,,
050,37,6,2002,2022,5,0,0,,,
050,37,7,2002,2022,5,0,0,,,
050,37,8,2002,2022,5,0,0,,,
050,37,9,2002,2022,5,1,5,,,
050,37,10,2002,2022,5,1,7,,,
050,37,11,2002,2022,5,0,0,,,
050,37,12,2002,2022,5,1,10,,,
050,37,13,2002,2022,5,2,13,,,
050,37,14,2002,2022,5,1,6,,,
050,37,15,2002,2022,5,1,9,,,
050,37,16,2002,2022,5,0,0,,,
050,37,17,2002,2022,5,2,19,,,
050,37,18,2002,2022,5,1,11,,,
050,37,19,2002,2022,5,0,0,,,
050,37,20,2002,2022,5,0,0,,,
050,37,21,2002,2022,5,1,8,,,
050,37,22,2002,2022,5,0,0,,,
050,38,1,2002,2022,5,1,5,,,
050,38,2,2002,2022,5,1,6,,,
050,38,3,2002,2022,5,0,0,,,
050,38,4,2002,2022,5,0,0,,,
050,38,5,2002,2022,5,1,5,,,
050,38,6,2002,2022,5,0,0,,,
050,38,7,2002,2022,5,0,0,,,
050,38,8,2002,2022,5,0,0,,,
050,38,9,2002,2022,5,0,0,,,
050,38,10,2002,2022,5,0,0,,,
050,38,11,2002,2022,5,2,24,,,
050,38,12,2002,2022,5,0,0,,,
050,38,13,2002,2022,5,1,6,,,
050,38,14,2002,2022,5,2,12,,,
050,38,15,2002,2022,5,1,11,,,
050,38,16,2002,2022,5,1,3,,,
050,38,17,2002,2022,5,2,18,,,
050,38,18,2002,2022,5,2,16,,,
050,38,19,2002,2022,5,2,23,,,
050,38,20,2002,2022,5,1,7,,,
050,38,21,2002,2022,5,2,25,,,
050,38,22,2002,2022,5,0,0,,,
050,39,1,2002,2022,5,1,7,,,
050,39,4,2002,2022,5,1,6,,,
050,39,5,2002,2022,5,2,12,,,
050,39,6,2002,2022,5,1,4,,,
050,39,7,2002,2022,5,1,5,,,
050,39,8,2002,2022,5,1,9,,,
050,39,9,2002,2022,5,1,8,,,
050,39,10,2002,2022,5,2,13,,,
050,39,11,2002,2022,5,2,6,,,
050,39,12,2002,2022,5,0,0,,,
050,39,13,2002,2022,5,2,24,,,
050,39,14,2002,2022,5,0,0,,,
050,39,15,2002,2022,5,0,0,,,
050,39,16,2002,2022,5,1,6,,,
050,39,17,2002,2022,5,2,28,,,
050,39,18,2002,2022,5,1,6,,,
050,39,19,2002,2022,5,2,19,,,
050,39,20,2002,2022,5,2,20,,,
050,39,21,2002,2022,5,2,23,,,
050,39,22,2002,2022,5,2,23,,,
050,40,1,2002,2022,5,1,5,,,
050,40,2,2002,2022,5,1,7,,,
050,40,3,2002,2022,5,0,0,,,
050,40,4,2002,2022,5,2,21,,,
050,40,5,2002,2022,5,0,0,,,
050,40,6,2002,2022,5,0,0,,,
050,40,7,2002,2022,5,0,0,,,
050,40,9,2002,2022,5,0,0,,,
050,40,10,2002,2022,5,0,0,,,
050,40,11,2002,2022,5,1,9,,,
050,40,12,2002,2022,5,1,3,,,
050,40,13,2002,2022,5,0,0,,,
050,40,14,2002,2022,5,1,12,,,
050,40,15,2002,2022,5,1,5,,,
050,40,16,2002,2022,5,1,3,,,
050,40,17,2002,2022,5,2,28,,,
050,40,18,2002,2022,5,1,11,,,
050,40,20,2002,2022,5,1,5,,,
050,40,22,2002,2022,5,0,0,,,
050,41,1,2002,2022,5,0,0,,,
050,41,2,2002,2022,5,1,3,,,
050,41,3,2002,2022,5,1,7,,,
050,41,4,2002,2022,5,1,15,,,
050,41,5,2002,2022,5,0,0,,,
050,41,7,2002,2022,5,1,7,,,
050,41,8,2002,2022,5,1,11,,,
050,41,9,2002,2022,5,1,4,,,
050,41,10,2002,2022,5,1,11,,,
050,41,11,2002,2022,5,1,5,,,
050,41,12,2002,2022,5,1,14,,,
050,41,14,2002,2022,5,2,26,,,
050,41,15,2002,2022,5,1,7,,,
050,41,16,2002,2022,5,2,21,,,
050,41,17,2002,2022,5,2,21,,,
050,41,18,2002,2022,5,1,5,,,
050,41,19,2002,2022,5,1,6,,,
050,41,20,2002,2022,5,1,13,,,
050,41,21,2002,2022,5,3,45,,,
050,41,22,2002,2022,5,1,8,,,
050,42,2,2002,2022,5,1,3,,,
050,42,3,2002,2022,5,1,4,,,
050,42,4,2002,2022,5,1,14,,,
050,42,5,2002,2022,5,0,0,,,
050,42,6,2002,2022,5,1,6,,,
050,42,7,2002,2022,5,1,5,,,
050,42,8,2002,2022,5,1,6,,,
050,42,9,2002,2022,5,1,4,,,
050,42,10,2002,2022,5,1,5,,,
050,42,13,2002,2022,5,0,0,,,
050,42,14,2002,2022,5,1,7,,,
050,42,15,2002,2022,5,1,15,,,
050,42,16,2002,2022,5,0,0,,,
050,42,17,2002,2022,5,2,24,,,
050,42,18,2002,2022,5,1,9,,,
050,42,19,2002,2022,5,1,12,,,
050,42,20,2002,2022,5,1,7,,,
050,42,21,2002,2022,5,1,16,,,
050,42,22,2002,2022,5,1,9,,,
050,43,1,2002,2022,5,1,6,,,
050,43,3,2002,2022,5,1,4,,,
050,43,4,2002,2022,5,1,13,,,
050,43,5,2002,2022,5,1,6,,,
050,43,6,2002,2022,5,1,6,,,
050,43,7,2002,2022,5,1,6,,,
050,43,8,2002,2022,5,1,7,,,
050,43,9,2002,2022,5,0,0,,,
050,43,10,2002,2022,5,0,0,,,
050,43,11,2002,2022,5,0,0,,,
050,43,12,2002,2022,5,0,0,,,
050,43,13,2002,2022,5,0,0,,,
050,43,14,2002,2022,5,1,10,,,
050,43,16,2002,2022,5,1,5,,,
050,43,17,2002,2022,5,1,10,,,
050,43,18,2002,2022,5,1,13,,,
050,43,19,2002,2022,5,0,0,,,
050,43,20,2002,2022,5,1,15,,,
050,43,21,2002,2022,5,2,19,,,
050,43,22,2002,2022,5,2,29,,,
050,44,1,2002,2022,5,0,0,,,
050,44,2,2002,2022,5,1,4,,,
050,44,3,2002,2022,5,0,0,,,
050,44,4,2002,2022,5,1,4,,,
050,44,5,2002,2022,5,1,10,,,
050,44,6,2002,2022,5,2,30,,,
050,44,7,2002,2022,5,1,6,,,
050,44,8,2002,2022,5,0,0,,,
050,44,9,2002,2022,5,1,2,,,
050,44,10,2002,2022,5,1,11,,,
050,44,13,2002,2022,5,1,9,,,
050,44,14,2002,2022,5,2,20,,,
050,44,15,2002,2022,5,1,10,,,
050,44,16,2002,2022,5,2,15,,,
050,44,17,2002,2022,5,2,23,,,
050,44,18,2002,2022,5,1,13,,,
050,44,19,2002,2022,5,2,15,,,
050,44,20,2002,2022,5,1,10,,,
050,44,21,2002,2022,5,2,34,,,
050,44,22,2002,2022,5,1,14,,,
050,45,1,2002,2022,5,1,6,,,
050,45,2,2002,2022,5,1,5,,,
050,45,5,2002,2022,5,1,6,,,
050,45,6,2002,2022,5,1,10,,,
050,45,8,2002,2022,5,0,0,,,
050,45,9,2002,2022,5,0,0,,,
050,45,10,2002,2022,5,0,0,,,
050,45,11,2002,2022,5,0,0,,,
050,45,12,2002,2022,5,2,17,,,
050,45,13,2002,2022,5,2,20,,,
050,45,14,2002,2022,5,1,2,,,
050,45,15,2002,2022,5,0,0,,,
050,45,16,2002,2022,5,2,24,,,
050,45,17,2002,2022,5,2,15,,,
050,45,18,2002,2022,5,2,20,,,
050,45,19,2002,2022,5,2,15,,,
050,45,20,2002,2022,5,2,17,,,
050,4,1,2002,2022,11,2,10,,,
050,4,2,2002,2022,11,0,0,,,
050,4,3,2002,2022,11,0,0,,,
050,4,4,2002,2022,11,1,3,,,
050,4,5,2002,2022,11,2,17,,,
050,4,6,2002,2022,11,1,6,,,
050,4,7,2002,2022,11,0,0,,,
050,4,8,2002,2022,11,2,15,,,
050,4,9,2002,2022,11,0,0,,,
050,4,10,2002,2022,11,0,0,,,
050,4,11,2002,2022,11,1,4,,,
050,4,12,2002,2022,11,2,25,,,
050,4,13,2002,2022,11,0,0,,,
050,4,15,2002,2022,11,2,22,,,
050,4,16,2002,2022,11,2,16,,,
050,4,17,2002,2022,11,2,15,,,
050,4,19,2002,2022,11,1,2,,,
050,4,20,2002,2022,11,1,2,,,
050,4,21,2002,2022,11,1,2,,,
050,5,1,2002,2022,11,2,12,,,
050,5,2,2002,2022,11,1,4,,,
050,5,3,2002,2022,11,1,8,,,
050,5,4,2002,2022,11,1,5,,,
050,5,5,2002,2022,11,2,20,,,
050,5,6,2002,2022,11,0,0,,,
050,5,7,2002,2022,11,1,5,,,
050,5,9,2002,2022,11,2,28,,,
050,5,10,2002,2022,11,2,20,,,
050,5,11,2002,2022,11,2,20,,,
050,5,15,2002,2022,11,0,0,,,
050,5,16,2002,2022,11,2,18,,,
050,5,17,2002,2022,11,2,15,,,
050,5,18,2002,2022,11,1,4,,,
050,5,19,2002,2022,11,1,7,,,
050,5,20,2002,2022,11,1,7,,,
050,5,21,2002,2022,11,1,8,,,
050,5,22,2002,2022,11,2,28,,,
050,6,1,2002,2022,11,0,0,,,
050,6,2,2002,2022,11,2,10,,,
050,6,3,2002,2022,11,1,3,,,
050,6,4,2002,2022,11,2,15,,,
050,6,5,2002,2022,11,2,25,,,
050,6,7,2002,2022,11,1,5,,,
050,6,8,2002,2022,11,2,15,,,
050,6,9,2002,2022,11,0,0,,,
050,6,10,2002,2022,11,0,0,,,
050,6,12,2002,2022,11,1,7,,,
050,6,13,2002,2022,11,1,6,,,
050,6,15,2002,2022,11,0,0,,,
050,6,17,2002,2022,11,2,20,,,
050,6,18,2002,2022,11,1,10,,,
050,6,20,2002,2022,11,1,2,,,
050,7,1,2002,2022,11,2,12,,,
050,7,2,2002,2022,11,0,0,,,
050,7,3,2002,2022,11,1,7,,,
050,7,5,2002,2022,11,0,0,,,
050,7,6,2002,2022,11,2,12,,,
050,7,7,2002,2022,11,1,4,,,
050,7,8,2002,2022,11,0,0,,,
050,7,9,2002,2022,11,0,0,,,
050,7,12,2002,2022,11,3,50,,,
050,7,13,2002,2022,11,1,5,,,
050,7,14,2002,2022,11,2,20,,,
050,7,17,2002,2022,11,1,5,,,
050,7,18,2002,2022,11,2,21,,,
050,7,19,2002,2022,11,0,0,,,
050,7,20,2002,2022,11,1,5,,,
050,7,21,2002,2022,11,2,15,,,
050,7,22,2002,2022,11,1,10,,,
050,8,1,2002,2022,11,0,0,,,
050,8,2,2002,2022,11,1,9,,,
050,8,4,2002,2022,11,0,0,,,
050,8,7,2002,2022,11,2,23,,,
050,8,9,2002,2022,11,2,16,,,
050,8,11,2002,2022,11,0,0,,,
050,8,12,2002,2022,11,3,30,,,
050,8,13,2002,2022,11,2,25,,,
050,8,15,2002,2022,11,0,0,,,
050,8,16,2002,2022,11,0,0,,,
050,8,19,2002,2022,11,3,44,,,
050,9,1,2002,2022,11,1,10,,,
050,9,2,2002,2022,11,1,6,,,
050,9,3,2002,2022,11,1,13,,,
050,9,4,2002,2022,11,1,3,,,
050,9,5,2002,2022,11,1,9,,,
050,9,6,2002,2022,11,0,0,,,
050,9,7,2002,2022,11,1,15,,,
050,9,8,2002,2022,11,1,12,,,
050,9,9,2002,2022,11,0,0,,,
050,9,11,2002,2022,11,1,6,,,
050,9,15,2002,2022,11,0,0,,,
050,9,16,2002,2022,11,3,30,,,
050,9,17,2002,2022,11,0,0,,,
050,9,18,2002,2022,11,1,10,,,
050,10,1,2002,2022,11,1,14,,,
050,10,2,2002,2022,11,1,6,,,
050,10,3,2002,2022,11,1,3,,,
050,10,4,2002,2022,11,0,0,,,
050,10,5,2002,2022,11,1,9,,,
050,10,6,2002,2022,11,1,3,,,
050,10,7,2002,2022,11,0,0,,,
050,10,8,2002,2022,11,0,0,,,
050,10,9,2002,2022,11,2,23,,,
050,10,10,2002,2022,11,0,0,,,
050,10,11,2002,2022,11,1,10,,,
050,10,12,2002,2022,11,2,18,,,
050,10,13,2002,2022,11,0,0,,,
050,10,14,2002,2022,11,0,0,,,
050,10,16,2002,2022,11,1,8,,,
050,10,17,2002,2022,11,2,23,,,
050,10,18,2002,2022,11,1,5,,,
050,10,19,2002,2022,11,2,18,,,
050,11,1,2002,2022,11,1,6,,,
050,11,2,2002,2022,11,1,7,,,
050,11,3,2002,2022,11,0,0,,,
050,11,4,2002,2022,11,1,7,,,
050,11,5,2002,2022,11,1,4,,,
050,11,6,2002,2022,11,1,8,,,
050,11,7,2002,2022,11,2,22,,,
