field,row,tree,yplant,year,month,nb_bunch,nb_fr,nb_abfr,Sent_later?
052,40,13,1997,2022,4,0,0,,
052,40,14,1997,2022,4,0,0,,
052,40,15,1997,2022,4,1,12,,
052,40,16,1997,2022,4,2,14,,
052,40,18,1997,2022,4,0,0,,
052,40,19,1997,2022,4,1,10,,
052,40,20,1997,2022,4,1,12,,
052,40,21,1997,2022,4,0,0,,
052,40,22,1997,2022,4,0,0,,
052,40,23,1997,2022,4,1,14,,
052,40,24,1997,2022,4,2,17,,
052,40,25,1997,2022,4,1,16,,
052,41,1,1997,2022,4,1,17,,
052,41,2,1997,2022,4,1,1,,
052,41,3,1997,2022,4,1,4,,
052,41,4,1997,2022,4,1,3,,
052,41,5,1997,2022,4,0,0,,
052,41,6,1997,2022,4,1,10,,
052,41,7,1997,2022,4,1,6,,
052,41,9,1997,2022,4,2,21,,
052,41,10,1997,2022,4,0,0,,
052,41,11,1997,2022,4,0,0,,
052,41,12,1997,2022,4,1,9,,
052,41,13,1997,2022,4,2,20,,
052,41,14,1997,2022,4,1,7,,
052,41,15,1997,2022,4,1,1,,
052,41,16,1997,2022,4,1,9,,
052,41,17,1997,2022,4,1,13,,
052,41,18,1997,2022,4,1,15,,
052,41,19,1997,2022,4,0,0,,
052,41,20,1997,2022,4,2,20,,
052,41,21,1997,2022,4,1,8,,
052,41,22,1997,2022,4,0,0,,
052,41,23,1997,2022,4,1,14,,
052,41,24,1997,2022,4,0,0,,
052,41,25,1997,2022,4,2,26,,
052,42,1,1997,2022,4,1,5,,
052,42,2,1997,2022,4,1,8,,
052,42,3,1997,2022,4,1,13,,
052,42,4,1997,2022,4,1,5,,
052,42,5,1997,2022,4,1,11,,
052,42,6,1997,2022,4,1,3,,
052,42,7,1997,2022,4,1,3,,
052,42,8,1997,2022,4,1,5,,
052,42,10,1997,2022,4,0,0,,
052,42,11,1997,2022,4,2,20,,
052,42,12,1997,2022,4,1,7,,
052,42,13,1997,2022,4,0,0,,
052,42,14,1997,2022,4,0,0,,
052,42,15,1997,2022,4,0,0,,
052,42,16,1997,2022,4,1,9,,
052,42,17,1997,2022,4,1,3,,
052,42,18,1997,2022,4,1,10,,
052,42,19,1997,2022,4,1,3,,
052,42,20,1997,2022,4,1,4,,
052,42,21,1997,2022,4,1,5,,
052,42,22,1997,2022,4,1,5,,
052,42,23,1997,2022,4,0,0,,
052,42,24,1997,2022,4,1,10,,
052,43,1,1997,2022,4,2,20,,
052,43,2,1997,2022,4,1,15,,
052,43,3,1997,2022,4,1,7,,
052,43,4,1997,2022,4,1,9,,
052,43,5,1997,2022,4,0,0,,
052,43,6,1997,2022,4,1,17,,
052,43,7,1997,2022,4,1,6,,
052,43,9,1997,2022,4,1,11,,
052,43,10,1997,2022,4,2,23,,
052,43,11,1997,2022,4,1,10,,
052,43,12,1997,2022,4,1,5,,
052,43,13,1997,2022,4,0,0,,
052,43,14,1997,2022,4,0,0,,
052,43,15,1997,2022,4,0,0,,
052,43,16,1997,2022,4,1,13,,
052,43,17,1997,2022,4,1,12,,
052,43,18,1997,2022,4,1,1,,
052,43,19,1997,2022,4,1,15,,
052,43,20,1997,2022,4,1,13,,
052,43,21,1997,2022,4,1,2,,
052,43,22,1997,2022,4,0,0,,
052,43,24,1997,2022,4,0,0,,
052,44,1,1997,2022,4,1,11,,
052,44,2,1997,2022,4,1,7,,
052,44,3,1997,2022,4,1,6,,
052,44,4,1997,2022,4,1,5,,
052,44,5,1997,2022,4,2,26,,
052,44,6,1997,2022,4,1,6,,
052,44,7,1997,2022,4,1,5,,
052,44,8,1997,2022,4,1,10,,
052,44,9,1997,2022,4,1,4,,
052,44,10,1997,2022,4,1,18,,
052,44,11,1997,2022,4,2,26,,
052,44,12,1997,2022,4,0,0,,
052,44,13,1997,2022,4,1,5,,
052,44,14,1997,2022,4,1,3,,
052,44,15,1997,2022,4,1,8,,
052,44,16,1997,2022,4,1,5,,
052,44,17,1997,2022,4,1,3,,
052,44,18,1997,2022,4,2,30,,
052,44,19,1997,2022,4,2,25,,
052,44,20,1997,2022,4,1,9,,
052,44,21,1997,2022,4,1,7,,
052,44,22,1997,2022,4,1,8,,
052,44,23,1997,2022,4,1,9,,
052,44,24,1997,2022,4,1,10,,
052,44,25,1997,2022,4,1,5,,
052,45,1,1997,2022,4,1,2,,
052,45,2,1997,2022,4,2,25,,
052,45,3,1997,2022,4,0,0,,
052,45,4,1997,2022,4,1,10,,
052,45,5,1997,2022,4,0,0,,
052,45,6,1997,2022,4,0,0,,
052,45,7,1997,2022,4,0,0,,
052,45,8,1997,2022,4,1,10,,
052,45,9,1997,2022,4,0,0,,
052,45,10,1997,2022,4,1,4,,
052,45,11,1997,2022,4,1,5,,
052,45,12,1997,2022,4,1,10,,
052,45,13,1997,2022,4,0,0,,
052,45,14,1997,2022,4,1,9,,
052,45,15,1997,2022,4,1,10,,
052,45,16,1997,2022,4,0,0,,
052,45,17,1997,2022,4,0,0,,
052,45,18,1997,2022,4,0,15,,
052,45,19,1997,2022,4,2,20,,
052,45,20,1997,2022,4,0,0,,
052,45,21,1997,2022,4,2,15,,
052,45,22,1997,2022,4,1,10,,
052,45,23,1997,2022,4,1,6,,
052,46,1,1997,2022,4,3,25,,
052,46,2,1997,2022,4,2,20,,
052,46,3,1997,2022,4,1,11,,
052,46,4,1997,2022,4,2,15,,
052,46,5,1997,2022,4,0,0,,
052,46,6,1997,2022,4,0,0,,
052,46,9,1997,2022,4,1,10,,
052,46,10,1997,2022,4,1,5,,
052,46,11,1997,2022,4,1,5,,
052,46,12,1997,2022,4,0,0,,
052,46,13,1997,2022,4,0,0,,
052,46,14,1997,2022,4,1,3,,
052,46,15,1997,2022,4,1,12,,
052,46,16,1997,2022,4,1,1,,
052,46,17,1997,2022,4,1,5,,
052,46,18,1997,2022,4,1,3,,
052,46,19,1997,2022,4,0,0,,
052,46,20,1997,2022,4,1,2,,
052,46,21,1997,2022,4,2,20,,
052,46,22,1997,2022,4,0,0,,
052,46,23,1997,2022,4,1,7,,
052,47,1,1997,2022,4,0,0,,
052,47,2,1997,2022,4,3,30,,
052,47,3,1997,2022,4,1,10,,
052,47,4,1997,2022,4,2,15,,
052,47,5,1997,2022,4,1,10,,
052,47,6,1997,2022,4,0,0,,
052,47,7,1997,2022,4,0,0,,
052,47,8,1997,2022,4,0,0,,
052,47,9,1997,2022,4,3,30,,
052,47,10,1997,2022,4,1,10,,
052,47,11,1997,2022,4,3,25,,
052,47,12,1997,2022,4,1,10,,
052,47,13,1997,2022,4,0,0,,
052,47,14,1997,2022,4,2,14,,
052,47,15,1997,2022,4,0,0,,
052,47,16,1997,2022,4,1,9,,
052,47,18,1997,2022,4,1,10,,
052,47,19,1997,2022,4,1,7,,
052,47,20,1997,2022,4,0,0,,
052,47,21,1997,2022,4,0,0,,
052,47,22,1997,2022,4,0,0,,
052,47,23,1997,2022,4,1,5,,
052,47,24,1997,2022,4,1,5,,
052,48,2,1997,2022,4,3,25,,
052,48,3,1997,2022,4,0,0,,
052,48,4,1997,2022,4,2,25,,
052,48,6,1997,2022,4,1,10,,
052,48,7,1997,2022,4,0,0,,
052,48,8,1997,2022,4,3,30,,
052,48,9,1997,2022,4,0,0,,
052,48,10,1997,2022,4,1,2,,
052,48,11,1997,2022,4,1,6,,
052,48,12,1997,2022,4,1,7,,
052,48,13,1997,2022,4,1,10,,
052,48,14,1997,2022,4,2,17,,
052,48,15,1997,2022,4,2,25,,
052,48,17,1997,2022,4,1,8,,
052,48,18,1997,2022,4,1,8,,
052,48,19,1997,2022,4,1,6,,
052,48,20,1997,2022,4,1,7,,
052,48,22,1997,2022,4,0,0,,
052,48,23,1997,2022,4,2,15,,
052,49,1,1997,2022,4,4,60,,
052,49,2,1997,2022,4,0,0,,
052,49,7,1997,2022,4,0,0,,
052,49,8,1997,2022,4,1,3,,
052,49,9,1997,2022,4,2,17,,
052,49,10,1997,2022,4,0,0,,
052,49,13,1997,2022,4,1,11,,
052,49,14,1997,2022,4,0,0,,
052,49,17,1997,2022,4,1,7,,
052,49,18,1997,2022,4,1,1,,
052,49,19,1997,2022,4,1,3,,
052,49,20,1997,2022,4,1,12,,
052,49,21,1997,2022,4,1,6,,
052,49,22,1997,2022,4,1,5,,
052,49,23,1997,2022,4,1,2,,
052,49,24,1997,2022,4,2,26,,
052,49,25,1997,2022,4,0,0,,
052,1,1,1997,2022,8,0,0,,
052,1,2,1997,2022,8,0,0,,
052,1,3,1997,2022,8,1,3,,
052,1,4,1997,2022,8,0,0,,
052,1,5,1997,2022,8,1,4,,
052,1,6,1997,2022,8,2,10,,
052,1,7,1997,2022,8,0,0,,
052,1,8,1997,2022,8,2,13,,
052,1,9,1997,2022,8,0,0,,
052,1,10,1997,2022,8,2,10,,
052,1,11,1997,2022,8,1,7,,
052,1,12,1997,2022,8,2,9,,
052,1,13,1997,2022,8,0,0,,
052,1,14,1997,2022,8,2,9,,
052,1,15,1997,2022,8,0,0,,
052,1,17,1997,2022,8,0,0,,
052,1,18,1997,2022,8,0,0,,
052,1,19,1997,2022,8,0,0,,
052,1,20,1997,2022,8,2,17,,
052,1,21,1997,2022,8,2,8,,
052,1,22,1997,2022,8,1,3,,
052,1,23,1997,2022,8,0,0,,
052,1,24,1997,2022,8,0,0,,
052,1,25,1997,2022,8,0,0,,
052,1,26,1997,2022,8,0,0,,
052,2,1,1997,2022,8,0,0,,
052,2,2,1997,2022,8,1,7,,
052,2,3,1997,2022,8,1,2,,
052,2,4,1997,2022,8,2,10,,
052,2,5,1997,2022,8,1,3,,
052,2,6,1997,2022,8,0,0,,
052,2,7,1997,2022,8,0,0,,
052,2,8,1997,2022,8,1,7,,
052,2,9,1997,2022,8,3,16,,
052,2,10,1997,2022,8,0,0,,
052,2,11,1997,2022,8,0,0,,
052,2,12,1997,2022,8,0,0,,
052,2,14,1997,2022,8,0,0,,
052,2,16,1997,2022,8,1,3,,
052,2,17,1997,2022,8,1,4,,
052,2,18,1997,2022,8,0,0,,
052,2,22,1997,2022,8,0,0,,
052,2,23,1997,2022,8,0,0,,
052,2,24,1997,2022,8,0,0,,
052,2,25,1997,2022,8,0,0,,
052,2,26,1997,2022,8,1,2,,
052,3,1,1997,2022,8,2,17,,
052,3,2,1997,2022,8,1,8,,
052,3,3,1997,2022,8,1,5,,
052,3,4,1997,2022,8,0,0,,
052,3,5,1997,2022,8,0,0,,
052,3,6,1997,2022,8,0,0,,
052,3,7,1997,2022,8,2,15,,
052,3,8,1997,2022,8,1,8,,
052,3,9,1997,2022,8,1,7,,
052,3,10,1997,2022,8,0,0,,
052,3,11,1997,2022,8,2,17,,
052,3,12,1997,2022,8,0,0,,
052,3,13,1997,2022,8,1,5,,
052,3,14,1997,2022,8,2,18,,
052,3,15,1997,2022,8,1,3,,
052,3,16,1997,2022,8,0,0,,
052,3,17,1997,2022,8,1,9,,
052,3,18,1997,2022,8,1,6,,
052,3,19,1997,2022,8,0,0,,
052,3,20,1997,2022,8,0,0,,
052,3,21,1997,2022,8,0,0,,
052,3,22,1997,2022,8,2,8,,
052,3,24,1997,2022,8,0,0,,
052,3,25,1997,2022,8,1,6,,
052,3,26,1997,2022,8,0,0,,
052,4,1,1997,2022,8,1,7,,
052,4,2,1997,2022,8,1,4,,
052,4,3,1997,2022,8,1,4,,
052,4,5,1997,2022,8,1,6,,
052,4,6,1997,2022,8,0,0,,
052,4,7,1997,2022,8,1,5,,
052,4,8,1997,2022,8,0,0,,
052,4,9,1997,2022,8,0,0,,
052,4,10,1997,2022,8,2,10,,
052,4,12,1997,2022,8,2,12,,
052,4,13,1997,2022,8,0,0,,
052,4,15,1997,2022,8,0,0,,
052,4,17,1997,2022,8,2,25,,
052,4,18,1997,2022,8,0,0,,
052,4,19,1997,2022,8,3,22,,
052,4,21,1997,2022,8,1,6,,
052,4,22,1997,2022,8,1,2,,
052,4,23,1997,2022,8,2,14,,
052,4,25,1997,2022,8,2,15,,
052,4,26,1997,2022,8,1,8,,
052,5,1,1997,2022,8,1,11,,
052,5,2,1997,2022,8,0,0,,
052,5,5,1997,2022,8,1,2,,
052,5,7,1997,2022,8,0,0,,
052,5,8,1997,2022,8,1,3,,
052,5,9,1997,2022,8,1,6,,
052,5,10,1997,2022,8,1,3,,
052,5,11,1997,2022,8,1,2,,
052,5,12,1997,2022,8,0,0,,
052,5,13,1997,2022,8,1,1,,
052,5,15,1997,2022,8,1,9,,
052,5,17,1997,2022,8,1,1,,
052,5,18,1997,2022,8,2,21,,
052,5,20,1997,2022,8,1,17,,
052,5,21,1997,2022,8,0,0,,
052,5,22,1997,2022,8,1,3,,
052,5,24,1997,2022,8,1,2,,
052,5,25,1997,2022,8,1,4,,
052,5,26,1997,2022,8,2,19,,
052,6,1,1997,2022,8,1,11,,
052,6,2,1997,2022,8,1,5,,
052,6,3,1997,2022,8,0,0,,
052,6,6,1997,2022,8,0,0,,
052,6,9,1997,2022,8,1,3,,
052,6,10,1997,2022,8,0,0,,
052,6,11,1997,2022,8,1,14,,
052,6,12,1997,2022,8,1,10,,
052,6,13,1997,2022,8,1,1,,
052,6,14,1997,2022,8,1,3,,
052,6,15,1997,2022,8,1,10,,
052,6,16,1997,2022,8,1,10,,
052,6,19,1997,2022,8,2,20,,
052,6,20,1997,2022,8,1,1,,
052,6,21,1997,2022,8,1,11,,
052,6,23,1997,2022,8,1,5,,
052,6,24,1997,2022,8,0,0,,
052,6,25,1997,2022,8,1,3,,
052,7,1,1997,2022,8,2,22,,
052,7,3,1997,2022,8,0,0,,
052,7,4,1997,2022,8,1,11,,
052,7,6,1997,2022,8,1,18,,
052,7,7,1997,2022,8,2,22,,
052,7,8,1997,2022,8,2,20,,
052,7,9,1997,2022,8,1,10,,
052,7,10,1997,2022,8,1,2,,
052,7,11,1997,2022,8,0,0,,
052,7,12,1997,2022,8,1,2,,
052,7,13,1997,2022,8,0,0,,
052,7,14,1997,2022,8,0,0,,
052,7,15,1997,2022,8,3,30,,
052,7,16,1997,2022,8,1,4,,
052,7,17,1997,2022,8,2,20,,
052,7,18,1997,2022,8,1,8,,
052,7,19,1997,2022,8,1,5,,
052,7,20,1997,2022,8,1,3,,
052,7,21,1997,2022,8,1,2,,
052,7,22,1997,2022,8,0,0,,
052,7,23,1997,2022,8,1,11,,
052,7,24,1997,2022,8,1,8,,
052,7,25,1997,2022,8,1,1,,
052,7,26,1997,2022,8,0,0,,
052,8,1,1997,2022,8,2,25,,
052,8,3,1997,2022,8,1,12,,
052,8,6,1997,2022,8,2,24,,
052,8,7,1997,2022,8,1,3,,
052,8,8,1997,2022,8,1,3,,
052,8,9,1997,2022,8,2,25,,
052,8,10,1997,2022,8,1,17,,
052,8,11,1997,2022,8,1,11,,
052,8,12,1997,2022,8,1,15,,
052,8,13,1997,2022,8,1,8,,
052,8,14,1997,2022,8,1,11,,
052,8,15,1997,2022,8,1,15,,
052,8,16,1997,2022,8,1,4,,
052,8,17,1997,2022,8,0,0,,
052,8,18,1997,2022,8,0,0,,
052,8,19,1997,2022,8,1,1,,
052,8,20,1997,2022,8,1,7,,
052,8,21,1997,2022,8,1,2,,
052,8,22,1997,2022,8,1,3,,
052,8,24,1997,2022,8,0,0,,
052,8,25,1997,2022,8,0,0,,
052,8,26,1997,2022,8,0,0,,
052,9,1,1997,2022,8,1,1,,
052,9,3,1997,2022,8,1,10,,
052,9,7,1997,2022,8,0,0,,
052,9,8,1997,2022,8,1,12,,
052,9,9,1997,2022,8,0,0,,
052,9,10,1997,2022,8,0,0,,
052,9,11,1997,2022,8,1,14,,
052,9,12,1997,2022,8,0,0,,
052,9,13,1997,2022,8,1,4,,
052,9,14,1997,2022,8,0,0,,
052,9,15,1997,2022,8,1,5,,
052,9,16,1997,2022,8,0,0,,
052,9,17,1997,2022,8,1,9,,
052,9,18,1997,2022,8,1,14,,
052,9,19,1997,2022,8,1,19,,
052,9,20,1997,2022,8,0,0,,
052,9,21,1997,2022,8,1,5,,
052,9,22,1997,2022,8,0,0,,
052,9,24,1997,2022,8,0,0,,
052,9,25,1997,2022,8,1,1,,
052,9,26,1997,2022,8,1,18,,
052,10,1,1997,2022,8,2,21,,
052,10,2,1997,2022,8,1,8,,
052,10,5,1997,2022,8,1,7,,
052,10,7,1997,2022,8,1,15,,
052,10,8,1997,2022,8,0,0,,
052,10,9,1997,2022,8,1,5,,
052,10,10,1997,2022,8,0,0,,
052,10,11,1997,2022,8,0,0,,
052,10,12,1997,2022,8,1,1,,
052,10,13,1997,2022,8,1,9,,
052,10,14,1997,2022,8,2,22,,
052,10,15,1997,2022,8,1,5,,
052,10,17,1997,2022,8,1,9,,
052,10,18,1997,2022,8,1,7,,
052,10,19,1997,2022,8,1,8,,
052,10,20,1997,2022,8,1,3,,
052,10,22,1997,2022,8,1,10,,
052,10,24,1997,2022,8,1,10,,
052,10,25,1997,2022,8,1,6,,
052,10,26,1997,2022,8,1,3,,
052,11,1,1997,2022,8,1,14,,
052,11,2,1997,2022,8,1,8,,
052,11,3,1997,2022,8,1,15,,
052,11,4,1997,2022,8,1,9,,
052,11,8,1997,2022,8,1,15,,
052,11,9,1997,2022,8,0,0,,
052,11,10,1997,2022,8,0,0,,
052,11,11,1997,2022,8,0,0,,
052,11,12,1997,2022,8,0,0,,
052,11,13,1997,2022,8,1,3,,
052,11,14,1997,2022,8,0,0,,
052,11,15,1997,2022,8,1,19,,
052,11,16,1997,2022,8,0,0,,
052,11,17,1997,2022,8,1,8,,
052,11,18,1997,2022,8,2,20,,
052,11,19,1997,2022,8,1,9,,
052,11,20,1997,2022,8,1,10,,
052,11,21,1997,2022,8,1,3,,
052,11,22,1997,2022,8,1,3,,
052,11,23,1997,2022,8,2,29,,
052,11,24,1997,2022,8,1,9,,
052,11,25,1997,2022,8,2,22,,
052,11,26,1997,2022,8,1,13,,
052,12,1,1997,2022,8,1,14,,
052,12,2,1997,2022,8,0,0,,
052,12,3,1997,2022,8,0,0,,
052,12,4,1997,2022,8,3,32,,
052,12,5,1997,2022,8,1,9,,
052,12,6,1997,2022,8,2,20,,
052,12,7,1997,2022,8,1,3,,
052,12,8,1997,2022,8,1,5,,
052,12,9,1997,2022,8,0,0,,
052,12,10,1997,2022,8,0,0,,
052,12,11,1997,2022,8,1,9,,
052,12,12,1997,2022,8,1,1,,
052,12,13,1997,2022,8,1,3,,
052,12,14,1997,2022,8,0,0,,
052,12,15,1997,2022,8,0,0,,
052,12,16,1997,2022,8,1,15,,
052,12,17,1997,2022,8,0,0,,
052,12,18,1997,2022,8,0,0,,
052,12,20,1997,2022,8,1,17,,
052,12,21,1997,2022,8,1,10,,
052,12,22,1997,2022,8,1,10,,
052,12,23,1997,2022,8,0,0,,
052,12,25,1997,2022,8,0,0,,
052,12,26,1997,2022,8,1,15,,
052,13,2,1997,2022,8,0,0,,
052,13,3,1997,2022,8,1,5,,
052,13,4,1997,2022,8,1,13,,
052,13,5,1997,2022,8,1,5,,
052,13,7,1997,2022,8,0,0,,
052,13,8,1997,2022,8,1,2,,
052,13,9,1997,2022,8,1,1,,
052,13,10,1997,2022,8,2,21,,
052,13,11,1997,2022,8,1,9,,
052,13,12,1997,2022,8,1,3,,
052,13,13,1997,2022,8,0,0,,
052,13,14,1997,2022,8,1,1,,
052,13,15,1997,2022,8,1,1,,
052,13,16,1997,2022,8,0,0,,
052,13,17,1997,2022,8,0,0,,
052,13,18,1997,2022,8,0,0,,
052,13,19,1997,2022,8,0,0,,
052,13,20,1997,2022,8,1,3,,
052,13,21,1997,2022,8,2,21,,
052,13,22,1997,2022,8,1,1,,
052,13,23,1997,2022,8,1,1,,
052,13,24,1997,2022,8,1,2,,
052,13,25,1997,2022,8,0,0,,
052,13,26,1997,2022,8,3,82,,
052,14,1,1997,2022,8,1,2,,
052,14,2,1997,2022,8,0,0,,
052,14,5,1997,2022,8,1,7,,
052,14,7,1997,2022,8,1,1,,
052,14,8,1997,2022,8,1,5,,
052,14,9,1997,2022,8,1,8,,
052,14,10,1997,2022,8,1,1,,
052,14,11,1997,2022,8,0,0,,
052,14,12,1997,2022,8,0,0,,
052,14,13,1997,2022,8,1,1,,
052,14,14,1997,2022,8,1,1,,
052,14,16,1997,2022,8,1,5,,
052,14,18,1997,2022,8,1,5,,
052,14,19,1997,2022,8,1,7,,
052,14,20,1997,2022,8,1,4,,
052,14,21,1997,2022,8,0,0,,
052,14,22,1997,2022,8,1,1,,
052,14,23,1997,2022,8,1,11,,
052,14,24,1997,2022,8,0,0,,
052,15,2,1997,2022,8,1,11,,
052,15,3,1997,2022,8,1,10,,
052,15,4,1997,2022,8,1,14,,
052,15,5,1997,2022,8,1,10,,
052,15,6,1997,2022,8,2,29,,
052,15,7,1997,2022,8,2,22,,
052,15,8,1997,2022,8,1,8,,
052,15,10,1997,2022,8,0,0,,
052,15,11,1997,2022,8,1,8,,
052,15,12,1997,2022,8,1,9,,
052,15,13,1997,2022,8,1,13,,
052,15,15,1997,2022,8,1,9,,
052,15,16,1997,2022,8,1,9,,
052,15,18,1997,2022,8,1,11,,
052,15,21,1997,2022,8,1,16,,
052,15,22,1997,2022,8,2,20,,
052,15,24,1997,2022,8,1,13,,
052,15,26,1997,2022,8,1,16,,
052,16,1,1997,2022,8,2,22,,
052,16,2,1997,2022,8,2,20,,
052,16,4,1997,2022,8,2,21,,
052,16,5,1997,2022,8,1,2,,
052,16,7,1997,2022,8,1,1,,
052,16,8,1997,2022,8,0,0,,
052,16,9,1997,2022,8,1,10,,
052,16,10,1997,2022,8,1,4,,
052,16,11,1997,2022,8,0,0,,
052,16,12,1997,2022,8,1,8,,
052,16,13,1997,2022,8,1,2,,
052,16,14,1997,2022,8,0,0,,
052,16,16,1997,2022,8,1,3,,
052,16,17,1997,2022,8,0,0,,
052,16,18,1997,2022,8,0,0,,
052,16,21,1997,2022,8,2,22,,
052,16,22,1997,2022,8,0,0,,
052,16,25,1997,2022,8,1,8,,
052,17,3,1997,2022,8,5,34,,
052,17,5,1997,2022,8,0,0,,
052,17,6,1997,2022,8,1,6,,
052,17,9,1997,2022,8,1,3,,
052,17,11,1997,2022,8,0,0,,
052,17,12,1997,2022,8,0,0,,
052,17,13,1997,2022,8,1,4,,
052,17,14,1997,2022,8,1,6,,
052,17,16,1997,2022,8,0,0,,
052,17,17,1997,2022,8,1,7,,
052,17,20,1997,2022,8,0,0,,
052,17,21,1997,2022,8,0,0,,
052,17,22,1997,2022,8,1,3,,
052,17,23,1997,2022,8,1,4,,
052,17,24,1997,2022,8,1,4,,
052,17,25,1997,2022,8,1,8,,
052,17,26,1997,2022,8,2,12,,
052,18,1,1997,2022,8,0,0,,
052,18,2,1997,2022,8,1,3,,
052,18,3,1997,2022,8,1,5,,
052,18,4,1997,2022,8,1,6,,
052,18,5,1997,2022,8,0,0,,
052,18,6,1997,2022,8,0,0,,
052,18,8,1997,2022,8,0,0,,
052,18,9,1997,2022,8,0,0,,
052,18,10,1997,2022,8,1,3,,
052,18,11,1997,2022,8,1,7,,
052,18,13,1997,2022,8,2,10,,
052,18,15,1997,2022,8,0,0,,
052,18,16,1997,2022,8,0,0,,
052,18,17,1997,2022,8,0,0,,
052,18,18,1997,2022,8,0,0,,
052,18,19,1997,2022,8,0,0,,
052,18,20,1997,2022,8,1,3,,
052,18,21,1997,2022,8,1,9,,
052,18,22,1997,2022,8,2,9,,
052,18,23,1997,2022,8,2,15,,
052,18,24,1997,2022,8,2,9,,
052,18,25,1997,2022,8,1,7,,
052,18,26,1997,2022,8,1,6,,
052,19,1,1997,2022,8,1,1,,
052,19,2,1997,2022,8,2,15,,
052,19,3,1997,2022,8,0,0,,
052,19,4,1997,2022,8,0,0,,
052,19,5,1997,2022,8,2,9,,
052,19,6,1997,2022,8,1,5,,
052,19,7,1997,2022,8,2,8,,
052,19,8,1997,2022,8,1,7,,
052,19,9,1997,2022,8,1,5,,
052,19,10,1997,2022,8,1,7,,
052,19,11,1997,2022,8,2,7,,
052,19,12,1997,2022,8,0,0,,
052,19,13,1997,2022,8,0,0,,
052,19,17,1997,2022,8,3,20,,
052,19,18,1997,2022,8,1,2,,
052,19,19,1997,2022,8,0,0,,
052,19,20,1997,2022,8,0,0,,
052,19,21,1997,2022,8,1,3,,
052,19,23,1997,2022,8,2,24,,
052,19,24,1997,2022,8,0,0,,
052,19,25,1997,2022,8,0,0,,
052,19,26,1997,2022,8,5,45,,
052,20,1,1997,2022,8,2,12,,
052,20,2,1997,2022,8,2,10,,
052,20,4,1997,2022,8,0,0,,
052,20,5,1997,2022,8,2,14,,
052,20,6,1997,2022,8,1,2,,
052,20,7,1997,2022,8,1,9,,
052,20,8,1997,2022,8,3,10,,
052,20,9,1997,2022,8,1,8,,
052,20,10,1997,2022,8,2,10,,
052,20,12,1997,2022,8,0,0,,
052,20,15,1997,2022,8,1,6,,
052,20,16,1997,2022,8,1,4,,
052,20,18,1997,2022,8,0,0,,
052,20,20,1997,2022,8,1,7,,
052,20,21,1997,2022,8,1,5,,
052,20,23,1997,2022,8,0,0,,
052,20,24,1997,2022,8,0,0,,
052,20,25,1997,2022,8,4,24,,
052,20,26,1997,2022,8,0,0,,
052,21,2,1997,2022,8,1,14,,
052,21,3,1997,2022,8,1,9,,
052,21,5,1997,2022,8,1,6,,
052,21,6,1997,2022,8,1,18,,
052,21,7,1997,2022,8,0,0,,
052,21,8,1997,2022,8,0,0,,
052,21,10,1997,2022,8,0,0,,
052,21,11,1997,2022,8,1,6,,
052,21,12,1997,2022,8,0,0,,
052,21,16,1997,2022,8,1,5,,
052,21,17,1997,2022,8,1,1,,
052,21,19,1997,2022,8,1,16,,
052,21,20,1997,2022,8,2,22,,
052,21,21,1997,2022,8,1,14,,
052,21,22,1997,2022,8,1,15,,
052,21,23,1997,2022,8,0,0,,
052,21,24,1997,2022,8,1,15,,
052,22,2,1997,2022,8,1,7,,
052,22,3,1997,2022,8,0,0,,
052,22,4,1997,2022,8,0,0,,
052,22,5,1997,2022,8,3,30,,
052,22,6,1997,2022,8,0,0,,
052,22,7,1997,2022,8,2,22,,
052,22,9,1997,2022,8,0,0,,
052,22,11,1997,2022,8,1,5,,
052,22,12,1997,2022,8,2,23,,
052,22,16,1997,2022,8,1,8,,
052,22,17,1997,2022,8,1,8,,
052,22,18,1997,2022,8,1,14,,
052,22,19,1997,2022,8,1,1,,
052,22,20,1997,2022,8,1,5,,
052,22,21,1997,2022,8,1,4,,
052,22,22,1997,2022,8,1,10,,
052,22,23,1997,2022,8,1,4,,
052,22,25,1997,2022,8,1,5,,
052,22,26,1997,2022,8,3,32,,
052,23,1,1997,2022,8,1,1,,
052,23,2,1997,2022,8,1,5,,
052,23,3,1997,2022,8,0,0,,
052,23,4,1997,2022,8,1,12,,
052,23,5,1997,2022,8,1,8,,
052,23,7,1997,2022,8,0,0,,
052,23,8,1997,2022,8,1,7,,
052,23,9,1997,2022,8,1,8,,
052,23,10,1997,2022,8,1,14,,
052,23,11,1997,2022,8,1,5,,
052,23,12,1997,2022,8,1,11,,
052,23,16,1997,2022,8,2,20,,
052,23,17,1997,2022,8,1,9,,
052,23,18,1997,2022,8,0,0,,
052,23,19,1997,2022,8,1,6,,
052,23,20,1997,2022,8,0,0,,
052,23,21,1997,2022,8,1,12,,
052,23,22,1997,2022,8,0,0,,
052,23,23,1997,2022,8,1,17,,
052,23,25,1997,2022,8,1,10,,
052,23,26,1997,2022,8,1,2,,
052,24,1,1997,2022,8,0,0,,
052,24,2,1997,2022,8,1,2,,
052,24,4,1997,2022,8,1,1,,
052,24,5,1997,2022,8,1,6,,
052,24,6,1997,2022,8,2,22,,
052,24,7,1997,2022,8,2,20,,
052,24,10,1997,2022,8,0,0,,
052,24,17,1997,2022,8,1,3,,
052,24,18,1997,2022,8,2,24,,
